"MNET_SHORTNAME","NWSFIREZONE","ELEV_DEM","UNITS","TIMEZONE","SGID","SHORTNAME","ELEVATION","STID","WIMS_ID","GACC","MNET_LONGNAME","STATUS","PERIOD_OF_RECORD","LONGITUDE","COUNTY","STATE","CWA","NWSZONE","ID","MNET_ID","NAME","PROVIDERS","COUNTRY","SENSOR_VARIABLES","RESTRICTED","LATITUDE"
"PGE","MTR515","2490.2","[object Object]","America/Los_Angeles","NC03B","PGE","2487","PG002","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.80534","Contra Costa","CA","MTR","CA515","65233","229","Highland Peak Road","[object Object],[object Object]","US","[object Object]","false","37.81296"
"PGE","MTR512","2217.8","[object Object]","America/Los_Angeles","NC03B","PGE","2230","PG003","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.18035","Santa Clara","CA","MTR","CA512","65234","229","Page Mill Road","[object Object],[object Object]","US","[object Object]","false","37.32591"
"PGE","MTR512","2956","[object Object]","America/Los_Angeles","NC03B","PGE","2964","PG004","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.85796","Santa Cruz","CA","MTR","CA512","65235","229","Loma Prieta Road","[object Object],[object Object]","US","[object Object]","false","37.09883"
"PGE","MTR504","1059.7","[object Object]","America/Los_Angeles","NC02","PGE","1060","PG005","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.68386","Sonoma","CA","MTR","CA504","65236","229","Franz Valley Road","[object Object],[object Object]","US","[object Object]","false","38.56465"
"PGE","MTR502","971.1","[object Object]","America/Los_Angeles","NC03A","PGE","1033","PG006","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.57871","Marin","CA","MTR","CA502","65237","229","Hogback Road","[object Object],[object Object]","US","[object Object]","false","37.91166"
"PGE","MTR515","1227","[object Object]","America/Los_Angeles","NC03A","PGE","1184","PG009","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.19110","Alameda","CA","MTR","CA515","70793","229","Weybridge Court","[object Object],[object Object]","US","[object Object]","false","37.81585"
"PGE","MTR515","803.8","[object Object]","America/Los_Angeles","NC03B","PGE","811","PG010","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.73300","Contra Costa","CA","MTR","CA515","70794","229","Los Vaqueros","[object Object],[object Object]","US","[object Object]","false","37.77462"
"PGE","MTR508","561","[object Object]","America/Los_Angeles","NC03A","PGE","1360","PG011","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.06166","Alameda","CA","MTR","CA508","70795","229","Cull Canyon Road","[object Object],[object Object]","US","[object Object]","false","37.76125"
"PGE","MTR515","2122.7","[object Object]","America/Los_Angeles","NC03A","PGE","2135","PG012","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.92447","Alameda","CA","MTR","CA515","70796","229","Sunol Ridge Trail","[object Object],[object Object]","US","[object Object]","false","37.62226"
"PGE","MTR508","377.3","[object Object]","America/Los_Angeles","NC03A","PGE","373","PG013","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.02043","Alameda","CA","MTR","CA508","70797","229","Palomares Road","[object Object],[object Object]","US","[object Object]","false","37.68931"
"PGE","MTR515","754.6","[object Object]","America/Los_Angeles","NC03A","PGE","755","PG014","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.21807","Alameda","CA","MTR","CA515","70798","229","Broadway Street","[object Object],[object Object]","US","[object Object]","false","37.85414"
"PGE","MTR515","1092.5","[object Object]","America/Los_Angeles","NC03B","PGE","1123","PG015","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.69665","Alameda","CA","MTR","CA515","70799","229","Del Valle Road","[object Object],[object Object]","US","[object Object]","false","37.61254"
"PGE","MTR515","823.5","[object Object]","America/Los_Angeles","NC03B","PGE","828","PG017","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.81685","Contra Costa","CA","MTR","CA515","70800","229","Marciel Road","[object Object],[object Object]","US","[object Object]","false","37.77665"
"PGE","MTR508","341.2","[object Object]","America/Los_Angeles","NC03A","PGE","334","PG039","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.13113","Alameda","CA","MTR","CA508","70801","229","Lake Chabot","[object Object],[object Object]","US","[object Object]","false","37.72897"
"PGE","MTR505","1318.9","[object Object]","America/Los_Angeles","NC02","PGE","1328","PG046","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.86711","Marin","CA","MTR","CA505","70802","229","Drakes View Drive","[object Object],[object Object]","US","[object Object]","false","38.07989"
"PGE","MTR504","623.4","[object Object]","America/Los_Angeles","NC02","PGE","603","PG048","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.21401","Napa","CA","MTR","CA504","70803","229","Berryessa Knoxville Road","[object Object],[object Object]","US","[object Object]","false","38.50907"
"PGE","MTR510","236.2","[object Object]","America/Los_Angeles","NC03A","PGE","242","PG042","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.24290","Contra Costa","CA","MTR","CA510","70806","229","Castro Ranch Road","[object Object],[object Object]","US","[object Object]","false","37.96847"
"PGE","MTR508","794","[object Object]","America/Los_Angeles","NC03A","PGE","774","PG043","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.28637","Contra Costa","CA","MTR","CA508","70824","229","Terrace Drive","[object Object],[object Object]","US","[object Object]","false","37.91936"
"PGE","MTR502","275.6","[object Object]","America/Los_Angeles","NC03A","PGE","276","PG035","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.67475","Marin","CA","MTR","CA502","70825","229","Old Rancheria Road","[object Object],[object Object]","US","[object Object]","false","38.07679"
"PGE","MTR515","1456.7","[object Object]","America/Los_Angeles","NC03A","PGE","1475","PG054","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.22115","Alameda","CA","MTR","CA515","70826","229","Grizzly Peak Blvd","[object Object],[object Object]","US","[object Object]","false","37.86511"
"PGE","MTR510","370.7","[object Object]","America/Los_Angeles","NC03A","PGE","1008","PG008","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.20080","Contra Costa","CA","MTR","CA510","70835","229","Alhambra Valley Road","[object Object],[object Object]","US","[object Object]","false","37.96331"
"PGE","STO269","3608.9","[object Object]","America/Los_Angeles","NC07","PGE","3430","PG028","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.83654","Nevada","CA","STO","CA069","70836","229","Lowell Hill Road","[object Object],[object Object]","US","[object Object]","false","39.22482"
"PGE","MTR515","613.5","[object Object]","America/Los_Angeles","NC03B","PGE","624","PG071","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.85920","Contra Costa","CA","MTR","CA515","70837","229","Marsh Creek Road","[object Object],[object Object]","US","[object Object]","false","37.89634"
"PGE","STO267","2887.1","[object Object]","America/Los_Angeles","NC07","PGE","2860","PG032","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.86556","Placer","CA","STO","CA067","70840","229","Foresthill Road West","[object Object],[object Object]","US","[object Object]","false","38.99971"
"PGE","MTR510","597.1","[object Object]","America/Los_Angeles","NC03A","PGE","690","PG063","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.20455","Contra Costa","CA","MTR","CA510","70841","229","Bear Creek","[object Object],[object Object]","US","[object Object]","false","37.91100"
"PGE","MTR515","616.8","[object Object]","America/Los_Angeles","NC03A","PGE","631","PG065","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.14668","Contra Costa","CA","MTR","CA515","70842","229","Deer Trail","[object Object],[object Object]","US","[object Object]","false","37.90686"
"PGE","MTR510","347.8","[object Object]","America/Los_Angeles","NC03B","PGE","337","PG069","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.80660","Contra Costa","CA","MTR","CA510","70843","229","Empire Mine Road","[object Object],[object Object]","US","[object Object]","false","37.94551"
"PGE","STO269","3710.6","[object Object]","America/Los_Angeles","NC07","PGE","3685","PG023","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.76338","Placer","CA","STO","CA069","70876","229","Foresthill Road East","[object Object],[object Object]","US","[object Object]","false","39.05490"
"PGE","MTR510","88.6","[object Object]","America/Los_Angeles","NC03A","PGE","103","PG049","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.24458","Contra Costa","CA","MTR","CA510","70902","229","John Muir Parkway","[object Object],[object Object]","US","[object Object]","false","38.01368"
"PGE","MTR510","764.4","[object Object]","America/Los_Angeles","NC03A","PGE","794","PG064","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.13714","Contra Costa","CA","MTR","CA510","70903","229","Briones Road","[object Object],[object Object]","US","[object Object]","false","37.95705"
"PGE","STO267","2345.8","[object Object]","America/Los_Angeles","NC07","PGE","2339","PG022","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.82418","El Dorado","CA","STO","CA067","70905","229","Daffodil Lane","[object Object],[object Object]","US","[object Object]","false","38.87736"
"PGE","STO267","3064.3","[object Object]","America/Los_Angeles","NC07","PGE","3050","PG030","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.02637","Nevada","CA","STO","CA067","70906","229","Nevada City","[object Object],[object Object]","US","[object Object]","false","39.27808"
"PGE","STO267","2608.3","[object Object]","America/Los_Angeles","NC07","PGE","2611","PG033","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.83859","El Dorado","CA","STO","CA067","70907","229","Georgia Slide Road","[object Object],[object Object]","US","[object Object]","false","38.92267"
"PGE","MTR506","108.3","[object Object]","America/Los_Angeles","NC02","PGE","96","PG053","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.28343","Napa","CA","MTR","CA506","70908","229","Soda Canyon Road","[object Object],[object Object]","US","[object Object]","false","38.36361"
"PGE","STO267","1282.8","[object Object]","America/Los_Angeles","NC05","PGE","1265","PG024","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.94390","El Dorado","CA","STO","CA067","70911","229","Springvale Road","[object Object],[object Object]","US","[object Object]","false","38.76926"
"PGE","STO267","3592.5","[object Object]","America/Los_Angeles","NC07","PGE","3580","PG025","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.94354","Nevada","CA","STO","CA067","70912","229","Banner Road","[object Object],[object Object]","US","[object Object]","false","39.25250"
"PGE","STO269","3441.6","[object Object]","America/Los_Angeles","NC07","PGE","3410","PG026","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.94448","Nevada","CA","STO","CA069","70913","229","Grass Valley NE","[object Object],[object Object]","US","[object Object]","false","39.30902"
"PGE","STO267","2821.5","[object Object]","America/Los_Angeles","NC07","PGE","2818","PG059","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.90701","Nevada","CA","STO","CA067","70916","229","Old Emigrant Trail","[object Object],[object Object]","US","[object Object]","false","39.18020"
"PGE","MTR512","1063","[object Object]","America/Los_Angeles","NC03A","PGE","1072","PG062","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.96026","Santa Cruz","CA","MTR","CA512","70917","229","Bohnen Road","[object Object],[object Object]","US","[object Object]","false","37.07465"
"PGE","MTR504","685.7","[object Object]","America/Los_Angeles","NC02","PGE","694","PG021","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.38833","Napa","CA","MTR","CA504","70925","229","Mt Veeder South","[object Object],[object Object]","US","[object Object]","false","38.33743"
"PGE","MTR506","702.1","[object Object]","America/Los_Angeles","NC02","PGE","684","PG038","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.64206","Napa","CA","MTR","CA506","70926","229","Highway 128 Sonoma","[object Object],[object Object]","US","[object Object]","false","38.60312"
"PGE","MTR504","2037.4","[object Object]","America/Los_Angeles","NC02","PGE","1987","PG044","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.24344","Napa","CA","MTR","CA504","70927","229","Atlas Peak Road","[object Object],[object Object]","US","[object Object]","false","38.43476"
"PGE","MTR504","856.3","[object Object]","America/Los_Angeles","NC02","PGE","867","PG045","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.34542","Napa","CA","MTR","CA504","70928","229","Chiles Pope Valley Road","[object Object],[object Object]","US","[object Object]","false","38.54274"
"PGE","MTR512","1702.8","[object Object]","America/Los_Angeles","NC03B","PGE","1705","PG057","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.92852","Santa Cruz","CA","MTR","CA512","70929","229","Loma Prieta Flat","[object Object],[object Object]","US","[object Object]","false","37.12293"
"PGE","STO220","3421.9","[object Object]","America/Los_Angeles","SC04","PGE","3451","PG067","null","SOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.25569","Tuolumne","CA","STO","CA067","70930","229","Pokie Drive","[object Object],[object Object]","US","[object Object]","false","38.00770"
"PGE","MTR512","2185","[object Object]","America/Los_Angeles","NC03B","PGE","2191","PG055","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.19624","Santa Cruz","CA","MTR","CA512","70931","229","Empire Grade Road @ Bird Rock","[object Object],[object Object]","US","[object Object]","false","37.14281"
"PGE","STO220","3477.7","[object Object]","America/Los_Angeles","SC04","PGE","3466","PG061","null","SOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.28550","Tuolumne","CA","STO","CA067","70932","229","Robertson Ranch Road","[object Object],[object Object]","US","[object Object]","false","38.04120"
"PGE","EKA277","977.7","[object Object]","America/Los_Angeles","NC02","PGE","973","PG036","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-123.12025","Mendocino","CA","EKA","CA110","70936","229","Potter Valley","[object Object],[object Object]","US","[object Object]","false","39.33649"
"PGE","MTR512","2355.6","[object Object]","America/Los_Angeles","NC03B","PGE","2300","PG050","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.02330","Santa Clara","CA","MTR","CA512","71022","229","Montevina Road","[object Object],[object Object]","US","[object Object]","false","37.21350"
"PGE","STO220","2739.5","[object Object]","America/Los_Angeles","SC04","PGE","2741","PG058","null","SOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.31285","Tuolumne","CA","STO","CA067","71023","229","Morning Side","[object Object],[object Object]","US","[object Object]","false","38.01747"
"PGE","STO220","2657.5","[object Object]","America/Los_Angeles","SC04","PGE","2660","PG029","null","SOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.27306","Tuolumne","CA","STO","CA067","71026","229","Yosemite Road","[object Object],[object Object]","US","[object Object]","false","37.93973"
"PGE","STO220","2270.3","[object Object]","America/Los_Angeles","SC04","PGE","2256","PG031","null","SOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.28293","Tuolumne","CA","STO","CA067","71027","229","Fitch Ranch Road","[object Object],[object Object]","US","[object Object]","false","37.92265"
"PGE","STO266","2139.1","[object Object]","America/Los_Angeles","NC07","PGE","2131","PG070","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.93930","Shasta","CA","STO","CA066","71579","229","Round Mountain","[object Object],[object Object]","US","[object Object]","false","40.80160"
"PGE","STO267","1384.5","[object Object]","America/Los_Angeles","NC05","PGE","1380","PG027","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.90851","El Dorado","CA","STO","CA067","71580","229","Goldfield Road","[object Object],[object Object]","US","[object Object]","false","38.73617"
"PGE","STO267","1332","[object Object]","America/Los_Angeles","NC05","PGE","1335","PG073","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.01377","El Dorado","CA","STO","CA067","71581","229","Deer Valley Road","[object Object],[object Object]","US","[object Object]","false","38.72456"
"PGE","MTR515","902.2","[object Object]","America/Los_Angeles","NC03A","PGE","900","PG016","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.83395","Alameda","CA","MTR","CA515","71582","229","Oakridge Road","[object Object],[object Object]","US","[object Object]","false","37.50784"
"PGE","STO267","2388.5","[object Object]","America/Los_Angeles","NC07","PGE","2370","PG068","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.76700","El Dorado","CA","STO","CA067","71583","229","Placerville East","[object Object],[object Object]","US","[object Object]","false","38.74368"
"PGE","STO267","1332","[object Object]","America/Los_Angeles","NC05","PGE","1330","PG072","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.97073","El Dorado","CA","STO","CA067","71584","229","Rescue","[object Object],[object Object]","US","[object Object]","false","38.70974"
"PGE","STO217","833.3","[object Object]","America/Los_Angeles","NC05","PGE","900","PG074","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.93268","El Dorado","CA","STO","CA017","71585","229","Schenck Ranch Road","[object Object],[object Object]","US","[object Object]","false","38.58936"
"PGE","MTR515","2309.7","[object Object]","America/Los_Angeles","NC03B","PGE","2240","PG102","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.56170","Alameda","CA","MTR","CA515","71586","229","Mines Road South","[object Object],[object Object]","US","[object Object]","false","37.53586"
"PGE","MTR506","675.9","[object Object]","America/Los_Angeles","NC03A","PGE","688","PG037","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.60518","Marin","CA","MTR","CA506","71587","229","Sky Oaks Road","[object Object],[object Object]","US","[object Object]","false","37.96564"
"PGE","MTR502","383.9","[object Object]","America/Los_Angeles","NC02","PGE","402","PG041","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.74329","Marin","CA","MTR","CA502","71618","229","Sir Francis Drake Blvd","[object Object],[object Object]","US","[object Object]","false","38.04445"
"PGE","MTR504","1709.3","[object Object]","America/Los_Angeles","NC02","PGE","1722","PG018","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.45950","Napa","CA","MTR","CA504","71659","229","Keyes Ave","[object Object],[object Object]","US","[object Object]","false","38.57784"
"PGE","MTR504","1482.9","[object Object]","America/Los_Angeles","NC02","PGE","1515","PG019","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.30031","Napa","CA","MTR","CA504","71660","229","Upper Soda Canyon Road","[object Object],[object Object]","US","[object Object]","false","38.42559"
"PGE","MTR502","803.8","[object Object]","America/Los_Angeles","NC03A","PGE","795","PG020","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.64542","Marin","CA","MTR","CA502","71661","229","Lucas Valley","[object Object],[object Object]","US","[object Object]","false","38.04367"
"PGE","MTR502","482.3","[object Object]","America/Los_Angeles","NC03A","PGE","455","PG034","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.63991","Marin","CA","MTR","CA502","71662","229","Rock Ridge Road","[object Object],[object Object]","US","[object Object]","false","38.00673"
"PGE","MTR504","623.4","[object Object]","America/Los_Angeles","NC02","PGE","630","PG051","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.37936","Napa","CA","MTR","CA504","71705","229","Mustang Court","[object Object],[object Object]","US","[object Object]","false","38.70112"
"PGE","STO267","1394.4","[object Object]","America/Los_Angeles","NC05","PGE","1400","PG076","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.94094","El Dorado","CA","STO","CA067","71730","229","Ponderosa","[object Object],[object Object]","US","[object Object]","false","38.69346"
"PGE","MTR515","1614.2","[object Object]","America/Los_Angeles","NC03B","PGE","1619","PG101","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.64324","Alameda","CA","MTR","CA515","71797","229","Mines Road","[object Object],[object Object]","US","[object Object]","false","37.59825"
"PGE","STO267","2601.7","[object Object]","America/Los_Angeles","NC07","PGE","2716","PG077","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.68679","El Dorado","CA","STO","CA067","71798","229","Pleasant Valley Road - Placer","[object Object],[object Object]","US","[object Object]","false","38.69231"
"PGE","EKA264","1158.1","[object Object]","America/Los_Angeles","NC02","PGE","1164","PG079","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.64091","Lake","CA","EKA","CA115","71799","229","Middletown Northwest","[object Object],[object Object]","US","[object Object]","false","38.75796"
"PGE","EKA276","2857.6","[object Object]","America/Los_Angeles","NC02","PGE","2874","PG081","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-123.19746","Mendocino","CA","EKA","CA113","71800","229","Bald Mountain","[object Object],[object Object]","US","[object Object]","false","38.94239"
"PGE","MTR504","2066.9","[object Object]","America/Los_Angeles","NC02","PGE","2084","PG082","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.83212","Sonoma","CA","MTR","CA504","71801","229","Ridge","[object Object],[object Object]","US","[object Object]","false","38.73517"
"PGE","EKA264","1086","[object Object]","America/Los_Angeles","NC02","PGE","1091","PG085","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.57689","Lake","CA","EKA","CA115","71802","229","Butts Canyon Road North","[object Object],[object Object]","US","[object Object]","false","38.74490"
"PGE","MTR506","374","[object Object]","America/Los_Angeles","NC03A","PGE","375","PG087","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.60798","Marin","CA","MTR","CA506","71803","229","Wilson Ave","[object Object],[object Object]","US","[object Object]","false","38.09109"
"PGE","EKA276","826.8","[object Object]","America/Los_Angeles","NC02","PGE","825","PG089","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-123.22235","Mendocino","CA","EKA","CA113","71804","229","Redwood Valley","[object Object],[object Object]","US","[object Object]","false","39.30558"
"PGE","MTR504","1335.3","[object Object]","America/Los_Angeles","NC02","PGE","1352","PG090","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.89834","Sonoma","CA","MTR","CA504","71805","229","Ridge Ranch","[object Object],[object Object]","US","[object Object]","false","38.76019"
"PGE","STO267","2565.6","[object Object]","America/Los_Angeles","NC07","PGE","2580","PG104","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.72698","El Dorado","CA","STO","CA067","71806","229","Swansboro Airport","[object Object],[object Object]","US","[object Object]","false","38.79729"
"PGE","STO269","3759.8","[object Object]","America/Los_Angeles","NC07","PGE","3756","PG105","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.61233","El Dorado","CA","STO","CA069","71807","229","Pollock Pines South","[object Object],[object Object]","US","[object Object]","false","38.75297"
"PGE","STO267","1184.4","[object Object]","America/Los_Angeles","NC05","PGE","1178","PG106","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.90720","El Dorado","CA","STO","CA067","71808","229","Mulberry Lane","[object Object],[object Object]","US","[object Object]","false","38.71629"
"PGE","STO266","2775.6","[object Object]","America/Los_Angeles","NC05","PGE","2790","PG075","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.61347","Butte","CA","STO","CA066","71818","229","De Sabla","[object Object],[object Object]","US","[object Object]","false","39.86051"
"PGE","MTR503","1460","[object Object]","America/Los_Angeles","NC02","PGE","1470","PG084","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-123.19231","Sonoma","CA","MTR","CA503","71829","229","King Ridge Road","[object Object],[object Object]","US","[object Object]","false","38.60106"
"PGE","EKA276","2805.1","[object Object]","America/Los_Angeles","NC02","PGE","3400","PG040","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.91210","Mendocino","CA","EKA","CA113","71832","229","Pine Mountain","[object Object],[object Object]","US","[object Object]","false","38.85708"
"PGE","STO220","3586","[object Object]","America/Los_Angeles","SC04","PGE","3578","PG093","null","SOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.38160","Calaveras","CA","STO","CA067","71896","229","Avery Sheep Ranch Road","[object Object],[object Object]","US","[object Object]","false","38.20540"
"PGE","STO220","2769","[object Object]","America/Los_Angeles","SC04","PGE","2779","PG095","null","SOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.58510","Calaveras","CA","STO","CA067","71897","229","Upper Dorray Road","[object Object],[object Object]","US","[object Object]","false","38.35590"
"PGE","STO267","2493.4","[object Object]","America/Los_Angeles","NC07","PGE","2450","PG092","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.61336","Amador","CA","STO","CA067","71898","229","Old Giannini Ranch Road","[object Object],[object Object]","US","[object Object]","false","38.43429"
"PGE","STO268","3756.6","[object Object]","America/Los_Angeles","NC07","PGE","3760","PG078","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.83914","Shasta","CA","STO","CA068","71912","229","Circle K","[object Object],[object Object]","US","[object Object]","false","40.52271"
"PGE","STO217","623.4","[object Object]","America/Los_Angeles","NC05","PGE","595","PG103","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.94960","El Dorado","CA","STO","CA017","71913","229","Falcon Haven","[object Object],[object Object]","US","[object Object]","false","38.52589"
"PGE","STO269","2965.9","[object Object]","America/Los_Angeles","NC07","PGE","2947","PG100","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.82369","Sierra","CA","STO","CA069","71932","229","Downieville","[object Object],[object Object]","US","[object Object]","false","39.56878"
"PGE","STO266","2650.9","[object Object]","America/Los_Angeles","NC07","PGE","2709","PG080","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-121.31710","Butte","CA","STO","CA066","71945","229","Robinson Mills","[object Object],[object Object]","US","[object Object]","false","39.49418"
"PGE","STO215","862.9","[object Object]","America/Los_Angeles","NC05","PGE","850","PG086","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.47785","Shasta","CA","STO","CA015","71955","229","Centerville","[object Object],[object Object]","US","[object Object]","false","40.52166"
"PGE","MTR512","1820.9","[object Object]","America/Los_Angeles","NC03B","PGE","1821","PG047","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.12305","Santa Cruz","CA","MTR","CA512","71960","229","Empire Grade Road","[object Object],[object Object]","US","[object Object]","false","37.05750"
"PGE","EKA264","2582","[object Object]","America/Los_Angeles","NC02","PGE","2579","PG060","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.71203","Lake","CA","EKA","CA115","71961","229","Seigler Springs","[object Object],[object Object]","US","[object Object]","false","38.89455"
"PGE","MTR504","610.2","[object Object]","America/Los_Angeles","NC02","PGE","617","PG083","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.19030","Napa","CA","MTR","CA504","71962","229","Wooden Valley","[object Object],[object Object]","US","[object Object]","false","38.37520"
"PGE","MTR504","1053.1","[object Object]","America/Los_Angeles","NC02","PGE","1059","PG091","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.51865","Napa","CA","MTR","CA504","71963","229","White Sulphur Springs","[object Object],[object Object]","US","[object Object]","false","38.49217"
"PGE","STO269","3540","[object Object]","America/Los_Angeles","NC07","PGE","3540","PG094","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.53290","Amador","CA","STO","CA069","71964","229","Pointe Court","[object Object],[object Object]","US","[object Object]","false","38.46080"
"PGE","EKA264","1384.5","[object Object]","America/Los_Angeles","NC02","PGE","1382","PG097","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-122.59887","Lake","CA","EKA","CA115","71965","229","Trouble Lane","[object Object],[object Object]","US","[object Object]","false","38.92373"
"PGE","STO269","3671.3","[object Object]","America/Los_Angeles","NC07","PGE","3660","PG098","null","NOCC","Pacific Gas and Electric","ACTIVE","[object Object]","-120.58170","El Dorado","CA","STO","CA069","71966","229","Sly Park","[object Object],[object Object]","US","[object Object]","false","38.72110"
