"MNET_SHORTNAME","NWSFIREZONE","ELEV_DEM","UNITS","TIMEZONE","SGID","SHORTNAME","ELEVATION","STID","WIMS_ID","GACC","MNET_LONGNAME","STATUS","PERIOD_OF_RECORD","LONGITUDE","COUNTY","STATE","CWA","NWSZONE","ID","MNET_ID","NAME","PROVIDERS","COUNTRY","SENSOR_VARIABLES","RESTRICTED","LATITUDE"
"PACIFICORP","SLC479","5305.1","[object Object]","America/Denver","GB26","PACIFICORP","5258","PC021","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.77283","Salt Lake","UT","SLC","UT111","94353","247","Mill Creek Canyon","[object Object],[object Object]","US","[object Object]","false","40.69061"
"PACIFICORP","SLC478","5511.8","[object Object]","America/Denver","GB25","PACIFICORP","5523","PC022","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.73931","Salt Lake","UT","SLC","UT110","94354","247","Mount Aire Canyon","[object Object],[object Object]","US","[object Object]","false","40.74044"
"PACIFICORP","SLC479","6847.1","[object Object]","America/Denver","GB26","PACIFICORP","6851","PC023","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.43188","Wasatch","UT","SLC","UT108","94355","247","North Jordanelle","[object Object],[object Object]","US","[object Object]","false","40.66852"
"PACIFICORP","SLC479","6250","[object Object]","America/Denver","GB26","PACIFICORP","6246","PC024","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.51312","Wasatch","UT","SLC","UT111","94356","247","NW Midway","[object Object],[object Object]","US","[object Object]","false","40.54886"
"PACIFICORP","SLC479","6811","[object Object]","America/Denver","GB26","PACIFICORP","6661","PC025","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.70368","Salt Lake","UT","SLC","UT111","94364","247","Big Cottonwood","[object Object],[object Object]","US","[object Object]","false","40.63426"
"PACIFICORP","MFR620","921.9","[object Object]","America/Los_Angeles","NW04","PACIFICORP","921","PC026","null","NWCC","PacifiCorp","ACTIVE","[object Object]","-123.45535","Josephine","OR","MFR","OR024","100238","247","Wilderville","[object Object],[object Object]","US","[object Object]","false","42.38288"
"PACIFICORP","MFR616","1624","[object Object]","America/Los_Angeles","NW04","PACIFICORP","1623","PC027","null","NWCC","PacifiCorp","INACTIVE","[object Object]","-123.25630","Douglas","OR","MFR","OR023","100290","247","NE Azalea","[object Object],[object Object]","US","[object Object]","false","42.79568"
"PACIFICORP","MFR623","2611.5","[object Object]","America/Los_Angeles","NW04","PACIFICORP","2605","PC028","null","NWCC","PacifiCorp","ACTIVE","[object Object]","-122.48310","Jackson","OR","MFR","OR026","100295","247","Prospect","[object Object],[object Object]","US","[object Object]","false","42.75582"
"PACIFICORP","MFR622","1827.4","[object Object]","America/Los_Angeles","NW04","PACIFICORP","1827","PC029","null","NWCC","PacifiCorp","ACTIVE","[object Object]","-122.83114","Jackson","OR","MFR","OR026","100296","247","North Shady Cove","[object Object],[object Object]","US","[object Object]","false","42.67449"
"PACIFICORP","MFR620","1568.2","[object Object]","America/Los_Angeles","NW04","PACIFICORP","1573","PC030","null","NWCC","PacifiCorp","ACTIVE","[object Object]","-123.56169","Josephine","OR","MFR","OR024","100297","247","East Cave Junction","[object Object],[object Object]","US","[object Object]","false","42.15831"
"PACIFICORP","MFR616","485.6","[object Object]","America/Los_Angeles","NW03","PACIFICORP","483","PC031","null","NWCC","PacifiCorp","ACTIVE","[object Object]","-123.40179","Douglas","OR","MFR","OR023","100298","247","Happy Valley","[object Object],[object Object]","US","[object Object]","false","43.16292"
"PACIFICORP","SLC479","6961.9","[object Object]","America/Denver","GB26","PACIFICORP","6946","PC032","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.60952","Summit","UT","SLC","UT110","104991","247","Summit Park","[object Object]","US","[object Object]","false","40.75151"
"PACIFICORP","SLC479","5718.5","[object Object]","America/Denver","GB26","PACIFICORP","5662","PC033","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.76306","Salt Lake","UT","SLC","UT111","104992","247","Little Cottonwood","[object Object]","US","[object Object]","false","40.57182"
"PACIFICORP","SLC479","5210","[object Object]","America/Denver","GB26","PACIFICORP","5182","PC034","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.60450","Utah","UT","SLC","UT111","104993","247","Provo Canyon","[object Object]","US","[object Object]","false","40.34086"
"PACIFICORP","LOX366","4622.7","[object Object]","America/Los_Angeles","SC08","PACIFICORP","75","P056C","null","SOCC","PacifiCorp","INACTIVE","[object Object]","-118.31082","Los Angeles","CA","LOX","CA366","151176","247","MWS 9959","[object Object],[object Object]","US","[object Object]","false","33.83900"
"PACIFICORP","LOX366","2001.3","[object Object]","America/Los_Angeles","SC08","PACIFICORP","52","P057C","null","SOCC","PacifiCorp","INACTIVE","[object Object]","-118.31074","Los Angeles","CA","LOX","CA366","151177","247","MWS 6145","[object Object],[object Object]","US","[object Object]","false","33.83909"
"PACIFICORP","MFR615","13.1","[object Object]","America/Los_Angeles","NW03","PACIFICORP","8","PC035","null","NWCC","PacifiCorp","ACTIVE","[object Object]","-124.14771","Coos","OR","MFR","OR021","155505","247","Eastside","[object Object]","US","[object Object]","false","43.36272"
"PACIFICORP","MFR285","4803.1","[object Object]","America/Los_Angeles","NC06","PACIFICORP","4806","PC036","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-120.54345","Modoc","CA","MFR","CA085","155506","247","Alturas","[object Object]","US","[object Object]","false","41.52265"
"PACIFICORP","MFR620","1410.8","[object Object]","America/Los_Angeles","NW04","PACIFICORP","1396","PC037","null","NWCC","PacifiCorp","ACTIVE","[object Object]","-123.55796","Josephine","OR","MFR","OR024","155507","247","Deer Creek - OR","[object Object]","US","[object Object]","false","42.26617"
"PACIFICORP","MFR620","1400.9","[object Object]","America/Los_Angeles","NW04","PACIFICORP","1369","PC038","null","NWCC","PacifiCorp","ACTIVE","[object Object]","-123.60828","Josephine","OR","MFR","OR024","155508","247","Takilma-Micro","[object Object]","US","[object Object]","false","42.13390"
"PACIFICORP","MFR620","876","[object Object]","America/Los_Angeles","NW04","PACIFICORP","874","PC039","null","NWCC","PacifiCorp","INACTIVE","[object Object]","-123.41970","Josephine","OR","MFR","OR024","155509","247","Upper River Rd","[object Object]","US","[object Object]","false","42.43574"
"PACIFICORP","MFR616","751.3","[object Object]","America/Los_Angeles","NW04","PACIFICORP","502","PC040","null","NWCC","PacifiCorp","ACTIVE","[object Object]","-123.18685","Douglas","OR","MFR","OR023","155510","247","Days Creek","[object Object]","US","[object Object]","false","42.97735"
"PACIFICORP","PQR612","4439","[object Object]","America/Los_Angeles","NW02","PACIFICORP","510","PC041","null","NWCC","PacifiCorp","ACTIVE","[object Object]","-123.95406","Lincoln","OR","PQR","OR002","155511","247","Salmon River","[object Object]","US","[object Object]","false","45.00128"
"PACIFICORP","PDT645","4439","[object Object]","America/Los_Angeles","NW11","PACIFICORP","4460","PC042","null","NWCC","PacifiCorp","ACTIVE","[object Object]","-117.23088","Wallowa","OR","PDT","OR050","155512","247","Wallowa Lake","[object Object]","US","[object Object]","false","45.32619"
"PACIFICORP","MFR282","3412.1","[object Object]","America/Los_Angeles","NC04","PACIFICORP","3400","PC043","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.12260","Siskiyou","CA","MFR","CA082","155513","247","McCloud","[object Object]","US","[object Object]","false","41.26672"
"PACIFICORP","MFR280","2864.2","[object Object]","America/Los_Angeles","NC04","PACIFICORP","2901","PC044","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.82221","Siskiyou","CA","MFR","CA080","155514","247","Fort Jones","[object Object]","US","[object Object]","false","41.63147"
"PACIFICORP","MFR282","7631.2","[object Object]","America/Los_Angeles","NC04","PACIFICORP","7612","PC045","null","NOCC","PacifiCorp","INACTIVE","[object Object]","-122.20690","Siskiyou","CA","MFR","CA082","155515","247","Ski Bowl","[object Object]","US","[object Object]","false","41.35875"
"PACIFICORP","MFR281","2792","[object Object]","America/Los_Angeles","NC06","PACIFICORP","2788","PC046","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.36342","Siskiyou","CA","MFR","CA081","155516","247","Harry Cash","[object Object]","US","[object Object]","false","41.65405"
"PACIFICORP","MFR281","2139.1","[object Object]","America/Los_Angeles","NC06","PACIFICORP","2197","PC047","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.53946","Siskiyou","CA","MFR","CA081","155517","247","Hornbrook","[object Object]","US","[object Object]","false","41.89935"
"PACIFICORP","PDT691","656.2","[object Object]","America/Los_Angeles","NW10","PACIFICORP","656","PC048","null","NWCC","PacifiCorp","ACTIVE","[object Object]","-118.75296","Walla Walla","WA","PDT","WA028","155518","247","Nine Mile Hill","[object Object]","US","[object Object]","false","46.06549"
"PACIFICORP","PDT690","2253.9","[object Object]","America/Los_Angeles","NW05","PACIFICORP","2255","PC049","null","NWCC","PacifiCorp","ACTIVE","[object Object]","-120.77552","Yakima","WA","PDT","WA523","155519","247","Upper Wenas","[object Object]","US","[object Object]","false","46.86618"
"PACIFICORP","MFR620","1774.9","[object Object]","America/Los_Angeles","NW04","PACIFICORP","1731","PC050","null","NWCC","PacifiCorp","INACTIVE","[object Object]","-123.72094","Del Norte","CA","EKA","CA102","155520","247","Ca. Inspection Station","[object Object]","US","[object Object]","false","41.99497"
"PACIFICORP","EKA203","2070.2","[object Object]","America/Los_Angeles","NC04","PACIFICORP","2070","PC051","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-123.86472","Del Norte","CA","EKA","CA102","155521","247","Patrick's Creek","[object Object]","US","[object Object]","false","41.88136"
"PACIFICORP","MFR280","2221.1","[object Object]","America/Los_Angeles","NC04","PACIFICORP","2239","PC052","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.99985","Siskiyou","CA","MFR","CA080","155522","247","Scott Bar","[object Object]","US","[object Object]","false","41.74793"
"PACIFICORP","SLC496","4921.3","[object Object]","America/Denver","GB33","PACIFICORP","4914","PC053","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-113.26052","Washington","UT","SLC","UT122","157151","247","New Harmony","[object Object]","US","[object Object]","false","37.43949"
"PACIFICORP","SLC496","9688.3","[object Object]","America/Denver","GB34","PACIFICORP","9676","PC054","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-112.84441","Iron","UT","SLC","UT125","157157","247","Brian Head","[object Object]","US","[object Object]","false","37.69796"
"PACIFICORP","SLC495","5269","[object Object]","America/Denver","GB33","PACIFICORP","5261","PC055","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-113.64269","Washington","UT","SLC","UT125","157235","247","Red Butte","[object Object]","US","[object Object]","false","37.41193"
"PACIFICORP","SLC479","8681.1","[object Object]","America/Denver","GB26","PACIFICORP","8693","PC056","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.57895","Salt Lake","UT","SLC","UT111","157259","247","Brighton","[object Object]","US","[object Object]","false","40.61074"
"PACIFICORP","SLC478","5328.1","[object Object]","America/Denver","GB25","PACIFICORP","5314","PC058","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.76723","Salt Lake","UT","SLC","UT110","157376","247","Emigration Canyon","[object Object]","US","[object Object]","false","40.76722"
"PACIFICORP","SLC479","5830.1","[object Object]","America/Denver","GB26","PACIFICORP","5824","PC057","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.39899","Summit","UT","SLC","UT108","157377","247","Wanship","[object Object]","US","[object Object]","false","40.84912"
"PACIFICORP","SLC479","6712.6","[object Object]","America/Denver","GB26","PACIFICORP","6706","PC059","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.49195","Summit","UT","SLC","UT108","157574","247","Silver Summit","[object Object]","US","[object Object]","false","40.76275"
"PACIFICORP","SLC479","5177.2","[object Object]","America/Denver","GB26","PACIFICORP","5179","PC060","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.86498","Weber","UT","SLC","UT108","157575","247","Eden","[object Object]","US","[object Object]","false","41.31870"
"PACIFICORP","SLC479","6325.5","[object Object]","America/Denver","GB26","PACIFICORP","6331","PC061","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.43150","Wasatch","UT","SLC","UT108","157994","247","Jordanelle Reservoir","[object Object]","US","[object Object]","false","40.59892"
"PACIFICORP","SLC479","5469.2","[object Object]","America/Denver","GB26","PACIFICORP","5475","PC062","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.53900","Wasatch","UT","SLC","UT108","157995","247","Deer Creek - UT","[object Object]","US","[object Object]","false","40.40076"
"PACIFICORP","LOX366","59.1","[object Object]","America/Los_Angeles","SC08","PACIFICORP","72","P059C","null","SOCC","PacifiCorp","INACTIVE","[object Object]","-118.31082","Los Angeles","CA","LOX","CA366","161110","247","MWS 7930","[object Object],[object Object]","US","[object Object]","false","33.83904"
"PACIFICORP","LOX366","59.1","[object Object]","America/Los_Angeles","SC08","PACIFICORP","39","P060C","null","SOCC","PacifiCorp","INACTIVE","[object Object]","-118.31099","Los Angeles","CA","LOX","CA366","161111","247","MWS 0703","[object Object],[object Object]","US","[object Object]","false","33.83911"
"PACIFICORP","LOX366","6138.5","[object Object]","America/Los_Angeles","SC08","PACIFICORP","43","P061C","null","SOCC","PacifiCorp","INACTIVE","[object Object]","-118.31074","Los Angeles","CA","LOX","CA366","161112","247","MWS 4330","[object Object],[object Object]","US","[object Object]","false","33.83911"
"PACIFICORP","MFR282","3861.5","[object Object]","America/Los_Angeles","NC04","PACIFICORP","3872","P062C","null","NOCC","PacifiCorp","INACTIVE","[object Object]","-122.25586","Siskiyou","CA","MFR","CA082","163184","247","MWS 5049","[object Object]","US","[object Object]","false","41.22823"
"PACIFICORP","SLC479","6617.5","[object Object]","America/Denver","GB26","PACIFICORP","6623","PC063","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.43043","Summit","UT","SLC","UT108","165591","247","Brown's Canyon","[object Object]","US","[object Object]","false","40.70101"
"PACIFICORP","SLC479","9032.2","[object Object]","America/Denver","GB26","PACIFICORP","9026","PC064","null","GBCC","PacifiCorp","INACTIVE","[object Object]","-111.62444","Salt Lake","UT","SLC","UT111","165627","247","Albion Basin","[object Object]","US","[object Object]","false","40.59291"
"PACIFICORP","SLC479","7496.7","[object Object]","America/Denver","GB26","PACIFICORP","7481","PC065","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.48971","Summit","UT","SLC","UT108","165628","247","Aerie","[object Object]","US","[object Object]","false","40.65327"
"PACIFICORP","SLC479","8743.4","[object Object]","America/Denver","GB26","PACIFICORP","8738","PC066","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.11708","Summit","UT","SLC","UT112","165920","247","Porcupine Mountain","[object Object]","US","[object Object]","false","41.02112"
"PACIFICORP","SLC478","5000","[object Object]","America/Denver","GB25","PACIFICORP","5000","PC067","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-111.81652","Utah","UT","SLC","UT106","165921","247","Highland","[object Object]","US","[object Object]","false","40.44887"
"PACIFICORP","SLC479","5876","[object Object]","America/Denver","GB26","PACIFICORP","5872","PC068","null","GBCC","PacifiCorp","INACTIVE","[object Object]","-111.51628","Utah","UT","SLC","UT111","165922","247","South Fork","[object Object]","US","[object Object]","false","40.32636"
"PACIFICORP","SLC489","6532.2","[object Object]","America/Denver","GB31","PACIFICORP","6522","PC069","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-110.38604","Carbon","UT","SLC","UT120","165923","247","East Carbon","[object Object]","US","[object Object]","false","39.55097"
"PACIFICORP","SLC496","5485.6","[object Object]","America/Denver","GB33","PACIFICORP","5481","PC070","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-113.16915","Iron","UT","SLC","UT122","165947","247","West Cedar","[object Object]","US","[object Object]","false","37.65189"
"PACIFICORP","SLC496","5931.8","[object Object]","America/Denver","GB33","PACIFICORP","5932","PC071","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-113.04717","Iron","UT","SLC","UT125","166050","247","Cedar Canyon","[object Object]","US","[object Object]","false","37.67413"
"PACIFICORP","SLC496","6811","[object Object]","America/Denver","GB34","PACIFICORP","6807","PC072","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-113.06366","Iron","UT","SLC","UT125","166051","247","Cedar Highlands","[object Object]","US","[object Object]","false","37.64101"
"PACIFICORP","STO213","2001.3","[object Object]","America/Los_Angeles","NC04","PACIFICORP","1978","PC073","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.44448","Shasta","CA","STO","CA013","170942","247","Slate Creek","[object Object]","US","[object Object]","false","40.96752"
"PACIFICORP","STO213","2677.2","[object Object]","America/Los_Angeles","NC04","PACIFICORP","2439","PC074","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.32461","Shasta","CA","STO","CA013","170943","247","Castella","[object Object]","US","[object Object]","false","41.14071"
"PACIFICORP","MFR282","3861.5","[object Object]","America/Los_Angeles","NC04","PACIFICORP","3844","PC075","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.25589","Siskiyou","CA","MFR","CA082","171052","247","Dunsmuir NE","[object Object]","US","[object Object]","false","41.22822"
"PACIFICORP","MFR282","4399.6","[object Object]","America/Los_Angeles","NC06","PACIFICORP","4399","PC076","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.33010","Siskiyou","CA","MFR","CA082","171057","247","Black Butte Saddle","[object Object]","US","[object Object]","false","41.37482"
"PACIFICORP","MFR282","4124","[object Object]","America/Los_Angeles","NC06","PACIFICORP","4125","PC077","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.34530","Siskiyou","CA","MFR","CA082","171062","247","SE Weed","[object Object]","US","[object Object]","false","41.40396"
"PACIFICORP","MFR280","3323.5","[object Object]","America/Los_Angeles","NC04","PACIFICORP","3321","PC078","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.88493","Siskiyou","CA","MFR","CA080","171174","247","Etna","[object Object]","US","[object Object]","false","41.44701"
"PACIFICORP","MFR281","6138.5","[object Object]","America/Los_Angeles","NC04","PACIFICORP","6135","PC079","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.77670","Siskiyou","CA","MFR","CA081","171175","247","Gunsight Peak","[object Object]","US","[object Object]","false","41.73815"
"PACIFICORP","MFR620","5387.1","[object Object]","America/Los_Angeles","NW04","PACIFICORP","5390","PC080","null","NWCC","PacifiCorp","ACTIVE","[object Object]","-123.53715","Siskiyou","CA","EKA","CA102","171176","247","Little Grayback","[object Object]","US","[object Object]","false","41.97046"
"PACIFICORP","MFR280","1427.2","[object Object]","America/Los_Angeles","NC04","PACIFICORP","1421","PC081","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-123.40847","Siskiyou","CA","MFR","CA080","171183","247","Indian Creek Canyon","[object Object]","US","[object Object]","false","41.87198"
"PACIFICORP","MFR280","4675.2","[object Object]","America/Los_Angeles","NC04","PACIFICORP","4670","PC082","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-123.35339","Siskiyou","CA","MFR","CA080","171192","247","Slater Butte","[object Object]","US","[object Object]","false","41.85813"
"PACIFICORP","MFR281","2637.8","[object Object]","America/Los_Angeles","NC06","PACIFICORP","2633","PC083","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.50125","Siskiyou","CA","MFR","CA081","171194","247","Johns Road","[object Object]","US","[object Object]","false","41.82610"
"PACIFICORP","MFR280","3074.1","[object Object]","America/Los_Angeles","NC04","PACIFICORP","3066","PC084","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.93682","Siskiyou","CA","MFR","CA080","171279","247","Quartz Valley Road","[object Object]","US","[object Object]","false","41.56643"
"PACIFICORP","MFR281","2687","[object Object]","America/Los_Angeles","NC06","PACIFICORP","2678","PC085","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.60176","Siskiyou","CA","MFR","CA081","171301","247","Hawkinsville","[object Object]","US","[object Object]","false","41.77955"
"PACIFICORP","MFR282","null","[object Object]","America/Los_Angeles","NC04","PACIFICORP","3682","PC086","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.34311","Siskiyou","CA","MFR","CA082","171809","247","Upton","[object Object]","US","[object Object]","false","41.33541"
"PACIFICORP","MFR281","null","[object Object]","America/Los_Angeles","NC06","PACIFICORP","3192","PC087","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.37153","Siskiyou","CA","MFR","CA081","171814","247","Camelback","[object Object]","US","[object Object]","false","41.71127"
"PACIFICORP","MFR284","null","[object Object]","America/Los_Angeles","NC06","PACIFICORP","4931","PC088","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.05801","Siskiyou","CA","MFR","CA083","171833","247","Tenant Road","[object Object]","US","[object Object]","false","41.64775"
"PACIFICORP","MFR280","null","[object Object]","America/Los_Angeles","NC04","PACIFICORP","3776","PC089","null","NOCC","PacifiCorp","ACTIVE","[object Object]","-122.74223","Siskiyou","CA","MFR","CA080","171866","247","Piney Ridge","[object Object]","US","[object Object]","false","41.59799"
"PACIFICORP","SLC496","null","[object Object]","America/Denver","GB33","PACIFICORP","7443","PC094","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-113.37432","Iron","UT","SLC","UT125","172121","247","Iron Mountain","[object Object]","US","[object Object]","false","37.64121"
"PACIFICORP","SLC497","null","[object Object]","America/Denver","GB35","PACIFICORP","4859","PC095","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-113.82390","Washington","UT","SLC","UT125","172130","247","Old Highway 91","[object Object]","US","[object Object]","false","37.10089"
"PACIFICORP","SLC495","null","[object Object]","America/Denver","GB33","PACIFICORP","7317","PC090","null","GBCC","PacifiCorp","ACTIVE","[object Object]","-112.65913","Beaver","UT","SLC","UT125","172168","247","Gillies Hill","[object Object]","US","[object Object]","false","38.45005"
